# time   center_error   angle_error_deg
1.469999999999996971e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.479999999999996943e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.489999999999996915e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.499999999999996887e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.509999999999996859e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.519999999999996831e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.529999999999996803e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.539999999999996775e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.549999999999996747e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.559999999999996719e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.569999999999996691e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.579999999999996663e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.589999999999996635e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.599999999999996607e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.609999999999996579e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.619999999999996551e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.629999999999996523e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.639999999999996495e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.649999999999996467e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.659999999999996439e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.676666666666666583e-04 2.926900610327720642e-02 4.941429023573101209e-01
1.686666666666666555e-04 2.926971390843391418e-02 4.943132204531028306e-01
1.696666666666666527e-04 2.927018143236637115e-02 4.944868984682162516e-01
1.706666666666666499e-04 2.927143312990665436e-02 4.946608146086159952e-01
1.716666666666666471e-04 2.927255630493164062e-02 4.948402389702398207e-01
1.726666666666666443e-04 2.927383035421371460e-02 4.950219173384088900e-01
1.736666666666666415e-04 2.927501313388347626e-02 4.951994642678305136e-01
1.746666666666666387e-04 2.927591279149055481e-02 4.953789824097228900e-01
1.756666666666666359e-04 2.927689440548419952e-02 4.955622836311698309e-01
1.766666666666666331e-04 2.927817218005657196e-02 4.957408134638600639e-01
1.776666666666666303e-04 2.927912026643753052e-02 4.959262926205747490e-01
1.786666666666666275e-04 2.928060665726661682e-02 4.961150660724277794e-01
1.796666666666666247e-04 2.928189560770988464e-02 4.963071440001317058e-01
1.806666666666666219e-04 2.928351797163486481e-02 4.964958366019639469e-01
1.816666666666666191e-04 2.928518131375312805e-02 4.966911138063500597e-01
1.826666666666666163e-04 2.928662486374378204e-02 4.968851472146617043e-01
1.836666666666666135e-04 2.928838692605495453e-02 4.970757613652385665e-01
1.846666666666666107e-04 2.928988635540008545e-02 4.972748275070892898e-01
1.856666666666666079e-04 2.929170802235603333e-02 4.974772343371524630e-01
1.866666666666666051e-04 2.929347567260265350e-02 4.976768438495346447e-01
1.876666666666666023e-04 2.929490804672241211e-02 4.978823394415743953e-01
1.886666666666665995e-04 2.929703705012798309e-02 4.980877939983473501e-01
