# time   center_error   angle_error_deg
3.890000000000004999e-03 3.695555506055825390e-07 6.328027660593394180e-03
3.900000000000005025e-03 3.613723720263806172e-07 6.439863804946635052e-03
3.910000000000004618e-03 3.741089358300087042e-07 6.553167656008209926e-03
3.920000000000004210e-03 3.770464900298975408e-07 6.665704206420546181e-03
3.930000000000003803e-03 3.747760501937591471e-07 6.778687035338872707e-03
3.940000000000003395e-03 3.621012751864327583e-07 6.892510062685404740e-03
3.950000000000002988e-03 3.673143851301574614e-07 7.006277838472870986e-03
3.960000000000002580e-03 3.695555506055825390e-07 7.121022518348416562e-03
3.970000000000002173e-03 3.568898137018550187e-07 7.234236670904336218e-03
3.980000000000001766e-03 3.621012751864327583e-07 7.348557546785714281e-03
3.990000000000001358e-03 3.598908051571925171e-07 7.461376892967026310e-03
4.000000000000000951e-03 3.546859943526214920e-07 7.576033792879306727e-03
4.009999999999999676e-03 3.629052400810905965e-07 7.690414918167042847e-03
4.019999999999999268e-03 3.616602555212011794e-07 7.806062088620201352e-03
4.029999999999998861e-03 3.657620482044876553e-07 7.920873864281417417e-03
4.039999999999998453e-03 3.595628754737845156e-07 8.037019907853307568e-03
4.049999999999998046e-03 3.555457226411817828e-07 8.155757752376435049e-03
4.059999999999997639e-03 3.637836982761655236e-07 8.272794907404564663e-03
4.069999999999997231e-03 3.607381415804411517e-07 8.390489697944545147e-03
4.079999999999996824e-03 3.577054599190887529e-07 8.509124876598861062e-03
4.089999999999996416e-03 3.534120764925319236e-07 8.628146139904376011e-03
4.099999999999996009e-03 3.564812800505023915e-07 8.746065112617133416e-03
4.109999999999995601e-03 3.564812800505023915e-07 8.863384976177985861e-03
4.119999999999995194e-03 3.616602555212011794e-07 8.979884802312425307e-03
4.129999999999994786e-03 3.750906785171537194e-07 9.099696950404559739e-03
4.139999999999994379e-03 3.802716719292220660e-07 9.220756598852823324e-03
4.149999999999993971e-03 3.637836982761655236e-07 9.341243160398001247e-03
4.159999999999993564e-03 3.760883089398703305e-07 9.460850898661729916e-03
4.169999999999993157e-03 3.741645571153640049e-07 9.582297440296360172e-03
4.179999999999992749e-03 3.781674138281232445e-07 9.703869228236820452e-03
4.189999999999992342e-03 3.791935512253985507e-07 9.824524790164358701e-03
4.199999999999991934e-03 3.874660023939213715e-07 9.947763815727928005e-03
4.209999999999991527e-03 3.874660023939213715e-07 1.006733034587281583e-02
4.219999999999991119e-03 3.926251110897283070e-07 1.018854061591274035e-02
4.229999999999990712e-03 3.957408694077457767e-07 1.030913574213611003e-02
4.239999999999990304e-03 3.905874166321154917e-07 1.043303422629275092e-02
4.249999999999989897e-03 3.957408694077457767e-07 1.055627912388542797e-02
4.259999999999989490e-03 3.937192900593800005e-07 1.067886183882264459e-02
4.269999999999989082e-03 3.961089021231600782e-07 1.080012600951920157e-02
4.279999999999988675e-03 3.929254148715699557e-07 1.092217721090162942e-02
4.289999999999988267e-03 3.890922641858196585e-07 1.104785033660341670e-02
4.299999999999987860e-03 3.987626939760957612e-07 1.117341563313664458e-02
4.309999999999987452e-03 3.923068447875266429e-07 1.129651795797019867e-02
4.319999999999987045e-03 3.955304066494136350e-07 1.142042856177039566e-02
4.329999999999986637e-03 3.923068447875266429e-07 1.154627209861501698e-02
4.339999999999986230e-03 3.878061249906750163e-07 1.167079387275208463e-02
4.349999999999985822e-03 3.929254148715699557e-07 1.179625303371759082e-02
4.359999999999985415e-03 3.955304066494136350e-07 1.192161272212299145e-02
4.369999999999985008e-03 3.987626939760957612e-07 1.204715884671787515e-02
4.379999999999984600e-03 4.025037867450009799e-07 1.217269501308510839e-02
4.389999999999984193e-03 4.076087236626335653e-07 1.229988723222235660e-02
4.399999999999983785e-03 4.140270846164639806e-07 1.242798325664494150e-02
4.409999999999983378e-03 4.095278711702121655e-07 1.255569770394294668e-02
4.419999999999982970e-03 4.044128161240223562e-07 1.268207380636806811e-02
4.429999999999982563e-03 4.044128161240223562e-07 1.281015099463618870e-02
4.439999999999982155e-03 4.025037867450009799e-07 1.293555253066819982e-02
4.449999999999981748e-03 4.038462009248178219e-07 1.306463854882798648e-02
4.459999999999981340e-03 4.020035362373164389e-07 1.319324598589696751e-02
4.469999999999980933e-03 4.020035362373164389e-07 1.331977350474072494e-02
4.479999999999980526e-03 4.006202800610481063e-07 1.344861440635498721e-02
4.489999999999980118e-03 4.016754360236518551e-07 1.357478745528016215e-02
4.499999999999979711e-03 3.966340784700150834e-07 1.370572621872777168e-02
4.509999999999979303e-03 4.034508265249314718e-07 1.383598085931583843e-02
4.519999999999978896e-03 4.016754360236518551e-07 1.396645165828147225e-02
4.529999999999978488e-03 4.082551186002092436e-07 1.409628967902323143e-02
4.539999999999978081e-03 4.049614972245763056e-07 1.422555064396221688e-02
4.549999999999977673e-03 4.115560727768752258e-07 1.435836405968401661e-02
4.559999999999977266e-03 4.100020021269301651e-07 1.448938587672066181e-02
4.569999999999976859e-03 4.034508265249314718e-07 1.462106628911603173e-02
4.579999999999976451e-03 4.150481629494606750e-07 1.475318149944268575e-02
4.589999999999976044e-03 4.216166189507930540e-07 1.488330197465445939e-02
4.599999999999975636e-03 4.249117750987352338e-07 1.501426596369827456e-02
4.609999999999975229e-03 4.299443503441580106e-07 1.514441763414658450e-02
4.619999999999974821e-03 4.233739616665843641e-07 1.527690047275365171e-02
4.629999999999974414e-03 4.168331884102371987e-07 1.541041483982792323e-02
4.639999999999974006e-03 4.249117750987352338e-07 1.554310126096295624e-02
4.649999999999973599e-03 4.216166189507930540e-07 1.567663923349068775e-02
4.659999999999973191e-03 4.282139798306161538e-07 1.580873978792950857e-02
4.669999999999972784e-03 4.331601246576610720e-07 1.594392853154090114e-02
4.679999999999972377e-03 4.365429902009054786e-07 1.607814783969360381e-02
4.689999999999971969e-03 4.431686591033212608e-07 1.621536158265081060e-02
4.699999999999971562e-03 4.382721385809418280e-07 1.635118847778513004e-02
4.709999999999971154e-03 4.365429902009054786e-07 1.648570509616809759e-02
4.719999999999970747e-03 4.365429902009054786e-07 1.662126904114507100e-02
4.729999999999970339e-03 4.382721385809418280e-07 1.675628935720472126e-02
4.739999999999969932e-03 4.466000120828539366e-07 1.689055273920692449e-02
4.749999999999969524e-03 4.381612939141632523e-07 1.702482898430097980e-02
4.759999999999969117e-03 4.331601246576610720e-07 1.716109503597327418e-02
4.769999999999968709e-03 4.364952985724812606e-07 1.729528692256668276e-02
4.779999999999968302e-03 4.315230626161792316e-07 1.743228815459371001e-02
4.789999999999967895e-03 4.332402170348359505e-07 1.757083519836622962e-02
4.799999999999967487e-03 4.365429902009054786e-07 1.770737325427770154e-02
4.809999999999967080e-03 4.332402170348359505e-07 1.784638212429384002e-02
4.819999999999966672e-03 4.298313456274627242e-07 1.798332161958854369e-02
4.829999999999966265e-03 4.299443503441580106e-07 1.812208432887987830e-02
4.839999999999965857e-03 4.431686591033212608e-07 1.825934952850460924e-02
4.849999999999965450e-03 4.365429902009054786e-07 1.839775605529814922e-02
4.859999999999965042e-03 4.381612939141632523e-07 1.853657242557859783e-02
4.869999999999964635e-03 4.315230626161792316e-07 1.867458786078361743e-02
4.879999999999964228e-03 4.148642176460271003e-07 1.881278802060715183e-02
4.889999999999963820e-03 4.198354304207896348e-07 1.895248141678035000e-02
4.899999999999963413e-03 4.281653502857807325e-07 1.909227349291942738e-02
4.909999999999963005e-03 4.265091320121427998e-07 1.923083431629562037e-02
4.919999999999962598e-03 4.348388813468773151e-07 1.937104423393842118e-02
4.929999999999962190e-03 4.298797762203321327e-07 1.951234407287278164e-02
4.939999999999961783e-03 4.249117750987352338e-07 1.965273538789222979e-02
4.949999999999961375e-03 4.165834184277628083e-07 1.979186834006757545e-02
4.959999999999960968e-03 4.181959809557156404e-07 1.993132803060626568e-02
4.969999999999960560e-03 4.231772265939071076e-07 2.007500131014950187e-02
4.979999999999960153e-03 4.364952985724812606e-07 2.021897274752810364e-02
4.989999999999959746e-03 4.364952985724812606e-07 2.036108688486420321e-02
4.999999999999959338e-03 4.315069759286416229e-07 2.049808497865382786e-02
5.009999999999958931e-03 4.366065695649012923e-07 2.063803291421743499e-02
5.019999999999958523e-03 4.399787201236904366e-07 2.077972814844109006e-02
5.029999999999958116e-03 4.350303299816005165e-07 2.092164599595259383e-02
5.039999999999957708e-03 4.316516992730612401e-07 2.106425340679600813e-02
5.049999999999957301e-03 4.267043323125108145e-07 2.120608530157927149e-02
5.059999999999956893e-03 4.399787201236904366e-07 2.134884766758689267e-02
5.069999999999956486e-03 4.350303299816005165e-07 2.149057890396886134e-02
5.079999999999956078e-03 4.298797762203321327e-07 2.163481329903318290e-02
5.089999999999955671e-03 4.366065695649012923e-07 2.177775693906281590e-02
5.099999999999955264e-03 4.467398184715420939e-07 2.192040594821869845e-02
5.109999999999954856e-03 4.451994755072519183e-07 2.206441755769816479e-02
5.119999999999954449e-03 4.465378538043296430e-07 2.220851684340710216e-02
5.129999999999954041e-03 4.282787813281174749e-07 2.235315896417327045e-02
5.139999999999953634e-03 4.231772265939071076e-07 2.249754183282574524e-02
5.149999999999953226e-03 4.181959809557156404e-07 2.264240130875178059e-02
5.159999999999952819e-03 4.215507942717522383e-07 2.278750270207831330e-02
5.169999999999952411e-03 4.181793826774082845e-07 2.293461094458141766e-02
5.179999999999952004e-03 4.181793826774082845e-07 2.308066630118308510e-02
5.189999999999951596e-03 4.265091320121427998e-07 2.322707916583596072e-02
5.199999999999951189e-03 4.282139798306161538e-07 2.337181509947014110e-02
5.209999999999950782e-03 4.316999024922552053e-07 2.351726503352840128e-02
5.219999999999950374e-03 4.299443503441580106e-07 2.366364453350747535e-02
5.229999999999949967e-03 4.316999024922552053e-07 2.381094773860560621e-02
5.239999999999949559e-03 4.400260138481826289e-07 2.395716709688359286e-02
5.249999999999949152e-03 4.287969375127431704e-07 2.410399118285556572e-02
5.259999999999948744e-03 4.325349323153204750e-07 2.425128792084598958e-02
5.269999999999948337e-03 4.436068365976097994e-07 2.439841590116854225e-02
5.279999999999947929e-03 4.454331872238981305e-07 2.454352625202481028e-02
5.289999999999947522e-03 4.454331872238981305e-07 2.469142277044229089e-02
5.299999999999947115e-03 4.555985810839047190e-07 2.484135058616185332e-02
5.309999999999946707e-03 4.574680758651084034e-07 2.498747609368506123e-02
5.319999999999946300e-03 4.472831278690136969e-07 2.513583725229102603e-02
5.329999999999945892e-03 4.491563174724433338e-07 2.528367178536176235e-02
5.339999999999945485e-03 4.427456872235779883e-07 2.543263947966392657e-02
5.349999999999945077e-03 4.344397837030555820e-07 2.558164237812005429e-02
5.359999999999944670e-03 4.261347896772349486e-07 2.573048877882387273e-02
5.369999999999944262e-03 4.389682146666018525e-07 2.587782298625154048e-02
5.379999999999943855e-03 4.300250395772309275e-07 2.602740430388701329e-02
5.389999999999943447e-03 4.320052084949566051e-07 2.617576876686983356e-02
5.399999999999943040e-03 4.320052084949566051e-07 2.632515623262676047e-02
5.409999999999942633e-03 4.363681114227802027e-07 2.647348014188668358e-02
5.419999999999942225e-03 4.446692400961183012e-07 2.662365478661966184e-02
5.429999999999941818e-03 4.537519942005019402e-07 2.677228911113695847e-02
5.439999999999941410e-03 4.519285425885755103e-07 2.692258474257656214e-02
5.449999999999941003e-03 4.472831278690136969e-07 2.707454237472877237e-02
5.459999999999940595e-03 4.549127083919302095e-07 2.722464262911844513e-02
5.469999999999940188e-03 4.485843589918658836e-07 2.737433347127580033e-02
5.479999999999939780e-03 4.443101886408840073e-07 2.752534202456568407e-02
5.489999999999939373e-03 4.402940021464019082e-07 2.767546580081111512e-02
5.499999999999938965e-03 4.510525002388021676e-07 2.782757067324369282e-02
5.509999999999938558e-03 4.446692400961183012e-07 2.797911299969435550e-02
5.519999999999938151e-03 4.446692400961183012e-07 2.813119114265951251e-02
5.529999999999937743e-03 4.446692400961183012e-07 2.828373503279885473e-02
5.539999999999937336e-03 4.427456872235779883e-07 2.843629916875583738e-02
5.549999999999936928e-03 4.383196312574000331e-07 2.858996652128908966e-02
5.559999999999936521e-03 4.446692400961183012e-07 2.874277699973004294e-02
5.569999999999936113e-03 4.529713919509958941e-07 2.889662335774514229e-02
5.579999999999935706e-03 4.529713919509958941e-07 2.904754831104259735e-02
5.589999999999935298e-03 4.549127083919302095e-07 2.920256184521461199e-02
5.599999999999934891e-03 4.632110517377441283e-07 2.935699538910550507e-02
5.609999999999934484e-03 4.568761369228013791e-07 2.951115547319545229e-02
5.619999999999934076e-03 4.608682502293959260e-07 2.966339632922565875e-02
5.629999999999933669e-03 4.649454865557345329e-07 2.981864448397598261e-02
5.639999999999933261e-03 4.732145271191257052e-07 2.997201247480211703e-02
5.649999999999932854e-03 4.732145271191257052e-07 3.012649313282837055e-02
5.659999999999932446e-03 4.897588041785638779e-07 3.028229526988850118e-02
5.669999999999932039e-03 4.918088620797789190e-07 3.043842635931199442e-02
5.679999999999931631e-03 4.940049507240473758e-07 3.059275968364180698e-02
5.689999999999931224e-03 5.003135470360575709e-07 3.074773054617864140e-02
5.699999999999930816e-03 5.003135470360575709e-07 3.090291503700950612e-02
5.709999999999930409e-03 5.086078544991323724e-07 3.105700567969923304e-02
5.719999999999930002e-03 5.175338628760073334e-07 3.121367380134381850e-02
5.729999999999929594e-03 5.213277063376153819e-07 3.137143422546901511e-02
5.739999999999929187e-03 5.092214223623159342e-07 3.152762525466550753e-02
5.749999999999928779e-03 5.138200549481553026e-07 3.168347399881060733e-02
5.759999999999928372e-03 5.213277063376153819e-07 3.183918684894158913e-02
5.769999999999927964e-03 5.296335530147189274e-07 3.199535383081333895e-02
5.779999999999927557e-03 5.232541298028081656e-07 3.215226456993031806e-02
5.789999999999927149e-03 5.213277063376153819e-07 3.230914044349517816e-02
5.799999999999926742e-03 5.213277063376153819e-07 3.246680979611379914e-02
5.809999999999926334e-03 5.149531716597266495e-07 3.262514600586817470e-02
5.819999999999925927e-03 5.277304921946779359e-07 3.278040345432967767e-02
5.829999999999925520e-03 5.341603923625370953e-07 3.293661248540524084e-02
5.839999999999925112e-03 5.406164973464910872e-07 3.309353031799246170e-02
5.849999999999924705e-03 5.322995093592908233e-07 3.325310443985333292e-02
5.859999999999924297e-03 5.341603923625370953e-07 3.341195052097638979e-02
5.869999999999923890e-03 5.424744244919565972e-07 3.356897277597644530e-02
5.879999999999923482e-03 5.322995093592908233e-07 3.372794508983528033e-02
5.889999999999923075e-03 5.406164973464910872e-07 3.388581893277260032e-02
5.899999999999922667e-03 5.341603923625370953e-07 3.404500104091310458e-02
5.909999999999922260e-03 5.277304921946779359e-07 3.420476514162747866e-02
5.919999999999921853e-03 5.387779538068571128e-07 3.436493780129177417e-02
5.929999999999921445e-03 5.194208938519295771e-07 3.452821373494290719e-02
5.939999999999921038e-03 5.221390324550156947e-07 3.468829664943009344e-02
5.949999999999920630e-03 5.232939201960107312e-07 3.484797506609358525e-02
5.959999999999920223e-03 5.382109975471394137e-07 3.500752023320241602e-02
5.969999999999919815e-03 5.448229103421908803e-07 3.516720037446443431e-02
5.979999999999919408e-03 5.149666435499966610e-07 3.532941276836100430e-02
5.989999999999919000e-03 5.281642074805859011e-07 3.549094385439247740e-02
5.999999999999918593e-03 5.198348844714928418e-07 3.565267322257980459e-02
6.009999999999999717e-03 1.418670535713317804e-06 3.739305295405118829e-02
6.019999999999999310e-03 1.410208142260671593e-06 3.754754210082839744e-02
6.029999999999998903e-03 1.397659161739284173e-06 3.770189230279388792e-02
6.039999999999998495e-03 1.404587578690552618e-06 3.785646632489280544e-02
6.049999999999998088e-03 1.396188963553868234e-06 3.800837764717651668e-02
6.059999999999997680e-03 1.394075070493272506e-06 3.816303671751116594e-02
6.069999999999997273e-03 1.401130134581762832e-06 3.831584795410093724e-02
6.079999999999996865e-03 1.396188963553868234e-06 3.847165124711458134e-02
6.089999999999996458e-03 1.416085751770879142e-06 3.862765027883903468e-02
6.099999999999996050e-03 1.418372221451136284e-06 3.878286782438910424e-02
6.109999999999995643e-03 1.405560510647774208e-06 3.894190090962149076e-02
6.119999999999995235e-03 1.412901951880485285e-06 3.910011304079478306e-02
6.129999999999994828e-03 1.417980797668860760e-06 3.925596118453703737e-02
6.139999999999994421e-03 1.407449985890707467e-06 3.941353049923605051e-02
6.149999999999994013e-03 1.396919287799391896e-06 3.957213968027089440e-02
6.159999999999993606e-03 1.391843397868797183e-06 3.973072958499430929e-02
6.169999999999993198e-03 1.391484488522110041e-06 3.988758612456203001e-02
6.179999999999992791e-03 1.391484488522110041e-06 4.004624541909071467e-02
6.189999999999992383e-03 1.388514192512957379e-06 4.020250911249577397e-02
6.199999999999991976e-03 1.385827999911271036e-06 4.036096256075896033e-02
6.209999999999991568e-03 1.409307401445403229e-06 4.051738032287265784e-02
6.219999999999991161e-03 1.419883005837618839e-06 4.067566080354266533e-02
6.229999999999990754e-03 1.411958692187909037e-06 4.083778402683886644e-02
6.239999999999990346e-03 1.420019884790235665e-06 4.099879972116874521e-02
6.249999999999989939e-03 1.417275939274986740e-06 4.115839361997307433e-02
6.259999999999989531e-03 1.406739897902298253e-06 4.131773424244886833e-02
6.269999999999989124e-03 1.404137947247363627e-06 4.147890182419618904e-02
6.279999999999988716e-03 1.398810582031728700e-06 4.164155392864518634e-02
6.289999999999988309e-03 1.401422309754707385e-06 4.180273762421798239e-02
6.299999999999987901e-03 1.404315867148397956e-06 4.196444994448272903e-02
6.309999999999987494e-03 1.388274313285364769e-06 4.212800038026617844e-02
6.319999999999987086e-03 1.396203856529609766e-06 4.229027764710645981e-02
6.329999999999986679e-03 1.388414261782600079e-06 4.245348334727839373e-02
6.339999999999986272e-03 1.380470166623126715e-06 4.261719424548052193e-02
6.349999999999985864e-03 1.377738044539000839e-06 4.278034294708148860e-02
6.359999999999985457e-03 1.372530618937162217e-06 4.294043296925282444e-02
6.369999999999985049e-03 1.364758418276323937e-06 4.310411934274486351e-02
6.379999999999984642e-03 1.367871618640492670e-06 4.326678617394763560e-02
6.389999999999984234e-03 1.376261593577510212e-06 4.342928821490962821e-02
6.399999999999983827e-03 1.373319037156761624e-06 4.359165234703653302e-02
6.409999999999983419e-03 1.375858232677273918e-06 4.375691920538989782e-02
6.419999999999983012e-03 1.392282115375564899e-06 4.391973944001831970e-02
6.429999999999982604e-03 1.386788994750531856e-06 4.408641092999254080e-02
6.439999999999982197e-03 1.395294020767323673e-06 4.425088992915416491e-02
6.449999999999981790e-03 1.390312036164687015e-06 4.441405277117683320e-02
6.459999999999981382e-03 1.390930833622405771e-06 4.457930998940889955e-02
6.469999999999980975e-03 1.382880782330175862e-06 4.474582511938064028e-02
6.479999999999980567e-03 1.386013309456757270e-06 4.491121803547566682e-02
6.489999999999980160e-03 1.378679598929011263e-06 4.507553520584277329e-02
6.499999999999979752e-03 1.370608174511289690e-06 4.524028620062109374e-02
6.509999999999979345e-03 1.368170842397375964e-06 4.540832963814291079e-02
6.519999999999978937e-03 1.364987269880657550e-06 4.557520923120245843e-02
6.529999999999978530e-03 1.356926418338844087e-06 4.574102653433503168e-02
6.539999999999978123e-03 1.358480062663147692e-06 4.590499540660857025e-02
6.549999999999977715e-03 1.356072175440203864e-06 4.607113929082923970e-02
6.559999999999977308e-03 1.356072175440203864e-06 4.623712055453582659e-02
6.569999999999976900e-03 1.362728312415129039e-06 4.640351288103630040e-02
6.579999999999976493e-03 1.362728312415129039e-06 4.657135171407658647e-02
6.589999999999976085e-03 1.371898520119430032e-06 4.673862971004699024e-02
6.599999999999975678e-03 1.377692683490749914e-06 4.690445023844012212e-02
6.609999999999975270e-03 1.378966430820582900e-06 4.707271749137541955e-02
6.619999999999974863e-03 1.381178662995807827e-06 4.723928916631695701e-02
6.629999999999974455e-03 1.390566580994345713e-06 4.740806517078261645e-02
6.639999999999974048e-03 1.394159767187375110e-06 4.757672115221155129e-02
6.649999999999973641e-03 1.391883301948837470e-06 4.774425176273883881e-02
6.659999999999973233e-03 1.387349357173661701e-06 4.791181938854878475e-02
6.669999999999972826e-03 1.385091763950185850e-06 4.808101056434391923e-02
6.679999999999972418e-03 1.385091763950185850e-06 4.824908440982275670e-02
6.689999999999972011e-03 1.388788973599730525e-06 4.841758502963804806e-02
6.699999999999971603e-03 1.385091763950185850e-06 4.858692389919384846e-02
6.709999999999971196e-03 1.388788973599730525e-06 4.875666838692691712e-02
6.719999999999970788e-03 1.396303218825778458e-06 4.892614716928353480e-02
6.729999999999970381e-03 1.394099967910733540e-06 4.909525523643423067e-02
6.739999999999969973e-03 1.382102823299646843e-06 4.926673511600106886e-02
6.749999999999969566e-03 1.383688413625350222e-06 4.943534065702603203e-02
6.759999999999969159e-03 1.377677676828170661e-06 4.960834397790701150e-02
6.769999999999968751e-03 1.377677676828170661e-06 4.977930109402255859e-02
6.779999999999968344e-03 1.363476599181012716e-06 4.994940423466021073e-02
6.789999999999967936e-03 1.360684905193920713e-06 5.012012047688662458e-02
6.799999999999967529e-03 1.354167352474178188e-06 5.029040458218964060e-02
6.809999999999967121e-03 1.358091822112328373e-06 5.046212918957460741e-02
6.819999999999966714e-03 1.353813786408863962e-06 5.063341848352716917e-02
6.829999999999966306e-03 1.345572627542424016e-06 5.080707522661694758e-02
6.839999999999965899e-03 1.353593347630521748e-06 5.097917163427315157e-02
6.849999999999965491e-03 1.351495029666693881e-06 5.114964911332828962e-02
6.859999999999965084e-03 1.355580934614408761e-06 5.132357074628120935e-02
6.869999999999964677e-03 1.370035988657036796e-06 5.149501513173563444e-02
6.879999999999964269e-03 1.380414801133156288e-06 5.166607209273019891e-02
6.889999999999963862e-03 1.359705493086948991e-06 5.184225710866143672e-02
6.899999999999963454e-03 1.367973027299740352e-06 5.201739229624751520e-02
6.909999999999963047e-03 1.363868364023801405e-06 5.219255827311684859e-02
6.919999999999962639e-03 1.355596282337501179e-06 5.236598907445239731e-02
6.929999999999962232e-03 1.368069433738128282e-06 5.253923049616685687e-02
6.939999999999961824e-03 1.366044216410955414e-06 5.271245214029539328e-02
6.949999999999961417e-03 1.370299287373200059e-06 5.288820092167060422e-02
6.959999999999961010e-03 1.372606448057922535e-06 5.306239487509889496e-02
6.969999999999960602e-03 1.368657649436499923e-06 5.323802811122899797e-02
6.979999999999960195e-03 1.366694277749047615e-06 5.341171703181236963e-02
6.989999999999959787e-03 1.367217009828891605e-06 5.358700136020972532e-02
6.999999999999959380e-03 1.358914232696406543e-06 5.376070025609715197e-02
7.009999999999958972e-03 1.352547201349807438e-06 5.393779661734020986e-02
7.019999999999958565e-03 1.354490109406469855e-06 5.411439462604818174e-02
7.029999999999958157e-03 1.343776830253773369e-06 5.428839224998081858e-02
7.039999999999957750e-03 1.346191311313305050e-06 5.446421824380550530e-02
7.049999999999957342e-03 1.337892740593815688e-06 5.463940612463331903e-02
7.059999999999956935e-03 1.342309474239300471e-06 5.481404061816949613e-02
7.069999999999956528e-03 1.319347234129963908e-06 5.498949714589385779e-02
7.079999999999956120e-03 1.323773403782979585e-06 5.516587863968726996e-02
7.089999999999955713e-03 1.338457991550967563e-06 5.534099998243968005e-02
7.099999999999955305e-03 1.332076521975977812e-06 5.551541116321088293e-02
7.109999999999954898e-03 1.323773403782979585e-06 5.569347719527367041e-02
7.119999999999954490e-03 1.330152940681728069e-06 5.587279422415268593e-02
7.129999999999954083e-03 1.339157620350306388e-06 5.604923974999249936e-02
7.139999999999953675e-03 1.335400952484633308e-06 5.622553691398975845e-02
7.149999999999953268e-03 1.346459271189814899e-06 5.640246622820720146e-02
7.159999999999952860e-03 1.355785570922307670e-06 5.657873081631776407e-02
7.169999999999952453e-03 1.357601263407559600e-06 5.675629145781865836e-02
7.179999999999952046e-03 1.346459271189814899e-06 5.693339379264593381e-02
7.189999999999951638e-03 1.344618226539751049e-06 5.711110093502774071e-02
7.199999999999951231e-03 1.356624693471530918e-06 5.728986463508007471e-02
7.209999999999950823e-03 1.350164666291675530e-06 5.746716897920575023e-02
7.219999999999950416e-03 1.339991626991832163e-06 5.764425337220919349e-02
7.229999999999950008e-03 1.328963094238133635e-06 5.782326833181623826e-02
7.239999999999949601e-03 1.334465309810184408e-06 5.800250069623478361e-02
7.249999999999949193e-03 1.335530896540149115e-06 5.817898190573216749e-02
7.259999999999948786e-03 1.348601358586165588e-06 5.835591247124024411e-02
7.269999999999948379e-03 1.351623382106481586e-06 5.853466458954124929e-02
7.279999999999947971e-03 1.366526703350245953e-06 5.871367171547391822e-02
7.289999999999947564e-03 1.376604359393240884e-06 5.889429403392138634e-02
7.299999999999947156e-03 1.381439915348892100e-06 5.907446797968388813e-02
7.309999999999946749e-03 1.386308667861158028e-06 5.925352140134748646e-02
7.319999999999946341e-03 1.394637479279481340e-06 5.943326789757040485e-02
7.329999999999945934e-03 1.406167598361207638e-06 5.961261297420904215e-02
7.339999999999945526e-03 1.399539542035199702e-06 5.979296596894429633e-02
7.349999999999945119e-03 1.404474005539668724e-06 5.997299562621335317e-02
7.359999999999944711e-03 1.414438315805455204e-06 6.015270961150285395e-02
7.369999999999944304e-03 1.406246497026586439e-06 6.033265329760918033e-02
7.379999999999943897e-03 1.406246497026586439e-06 6.051287617987899381e-02
7.389999999999943489e-03 1.411354105584905483e-06 6.069483459037430112e-02
7.399999999999943082e-03 1.411354105584905483e-06 6.087485174802211019e-02
7.409999999999942674e-03 1.397917344547749963e-06 6.105546761433910952e-02
7.419999999999942267e-03 1.401427311975567136e-06 6.123495417001090929e-02
7.429999999999941859e-03 1.391509385939571075e-06 6.141545563598706237e-02
7.439999999999941452e-03 1.388354235132283065e-06 6.159658919008623862e-02
7.449999999999941044e-03 1.386788994750531856e-06 6.177893396394475850e-02
7.459999999999940637e-03 1.385232053507934324e-06 6.196120261262641482e-02
7.469999999999940229e-03 1.386788994750531856e-06 6.214397887058675102e-02
7.479999999999939822e-03 1.359787120236433111e-06 6.232874489514575456e-02
7.489999999999939415e-03 1.356271695840405300e-06 6.251192388777339348e-02
7.499999999999939007e-03 1.347942657048406545e-06 6.269486664925662256e-02
7.509999999999938600e-03 1.338001652584352996e-06 6.287719981133937930e-02
7.519999999999938192e-03 1.336398213425127324e-06 6.305914990772161499e-02
7.529999999999937785e-03 1.322955426985572558e-06 6.324107247485734329e-02
7.539999999999937377e-03 1.329672954852867406e-06 6.342216266977129813e-02
7.549999999999936970e-03 1.334803300778730772e-06 6.360423567835525593e-02
7.559999999999936562e-03 1.339965706392831635e-06 6.378849646003187379e-02
7.569999999999936155e-03 1.328508687947760336e-06 6.397058173279014659e-02
7.579999999999935748e-03 1.338395804850733839e-06 6.415308737622923974e-02
7.589999999999935340e-03 1.331638827650749590e-06 6.433705023706952353e-02
7.599999999999934933e-03 1.358709937449020799e-06 6.452160879729081089e-02
7.609999999999934525e-03 1.372287897538626567e-06 6.470626314716164396e-02
7.619999999999934118e-03 1.372287897538626567e-06 6.489122530443856840e-02
7.629999999999933710e-03 1.376064915348251816e-06 6.507508976430168013e-02
7.639999999999933303e-03 1.389713020216731820e-06 6.525870149117360408e-02
7.649999999999932895e-03 1.398031486132822465e-06 6.544489870993400182e-02
7.659999999999932488e-03 1.384385200253746007e-06 6.563020943227071413e-02
7.669999999999932080e-03 1.367744744129595347e-06 6.581539546179762667e-02
7.679999999999931673e-03 1.360929672955535352e-06 6.600000458961008398e-02
7.689999999999931266e-03 1.381394667987478897e-06 6.618324855690511932e-02
7.699999999999930858e-03 1.376064915348251816e-06 6.636879029304887379e-02
7.709999999999930451e-03 1.398031486132822465e-06 6.655501333658063456e-02
7.719999999999930043e-03 1.409346737091254909e-06 6.673910539624021421e-02
7.729999999999929636e-03 1.414668872712354641e-06 6.692525316990352580e-02
7.739999999999929228e-03 1.429817643838759977e-06 6.711015631965346062e-02
7.749999999999928821e-03 1.416164082002069335e-06 6.729697965568476326e-02
7.759999999999928413e-03 1.417667476744099986e-06 6.748405830500539548e-02
